ade;status;serviço;Loja;tipo_x;valor_x;situacao_x;tipo_y;valor_y;situacao_y;seguro;status_aguardandoRetornoDaSeguradora;Numero loja
82475148;Crédito Enviado;Cartão BMG Master;52127;DOC E;R$ 1.320,90;Emitida -;;;;;;
82477261;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 428,21;Emitida -;;;;;;
82478031;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.540,70;Emitida -;;;;;;
82478199;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 6.004,55;Emitida -;;;;;;
82478388;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 296,90;Emitida -;;;;;;
82478632;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 777,76;Emitida -;;;;;;
82479351;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.141,26;Emitida -;;;;;;
82484747;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 464,08;Emitida -;;;;;;
82485139;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82485672;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 735,85;Emitida -;;;;;;
82485940;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82486242;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 207,23;Emitida -;;;;;;
82488224;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.745,92;Emitida -;;;;;;
82492943;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 295,32;Emitida -;;;;;;
82495106;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 177,54;Emitida -;;;;;;
82498658;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 364,19;Emitida -;;;;;;
82499370;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 425,55;Emitida -;;;;;;
82499581;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 197,06;Emitida -;;;;;;
82500354;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 722,55;Emitida -;;;;;;
82502301;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 265,58;Emitida -;;;;;;
82503335;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 293,02;Emitida -;;;;;;
82503357;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 900,79;Emitida -;;;;;;
82503761;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 556,00;Emitida -;;;;;;
82503967;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 810,92;Emitida -;;;;;;
82504423;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 334,04;Emitida -;;;;;;
82504694;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 201,17;Emitida -;;;;;;
82505717;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 866,52;Emitida -;;;;;;
82506053;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 602,48;Emitida -;;;;;;
82506936;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.171,41;Emitida -;;;;;;
82507878;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 432,15;Emitida -;;;;;;
82508729;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 629,24;Emitida -;;;;;;
82509212;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 260,91;Emitida -;;;;;;
82509375;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 569,31;Emitida -;;;;;;
82509840;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 663,66;Emitida -;;;;;;
82510574;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 321,97;Emitida -;;;;;;
82511611;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 452,52;Emitida -;;;;;;
82513192;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 196,92;Emitida -;;;;;;
82513754;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.568,48;Emitida -;;;;;;
82513883;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 465,00;Emitida -;;;;;;
82514205;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.411,53;Emitida -;;;;;;
82514213;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 688,91;Emitida -;;;;;;
82514552;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 577,91;Emitida -;;;;;;
82514606;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 888,81;Emitida -;;;;;;
82514982;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.000,00;Emitida -;;;;;;
82515345;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 500,96;Emitida -;;;;;;
82516267;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 237,94;Emitida -;;;;;;
82517333;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 2.099,30;Emitida -;;;;;;
82517811;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.505,32;Emitida -;;;;;;
82520222;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.365,00;Emitida -;;;;;;
82521779;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 123,03;Emitida -;;;;;;
82523372;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 237,31;Emitida -;;;;;;
82526185;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 2.504,60;Emitida -;;;;;;
82526654;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 269,08;Emitida -;;;;;;
82528321;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.165,50;Emitida -;;;;;;
82528579;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.372,00;Emitida -;;;;;;
82528657;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.242,91;Emitida -;;;;;;
82530744;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 627,00;Emitida -;;;;;;
82530984;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 161,78;Emitida -;;;;;;
82531794;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 500,00;Emitida -;;;;;;
82532805;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 747,55;Emitida -;;;;;;
82532989;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 658,56;Emitida -;;;;;;
82542747;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82543122;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.272,12;Emitida -;;;;;;
82543929;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 155,48;Emitida -;;;;;;
82544601;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.772,04;Emitida -;;;;;;
82544826;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.319,50;Emitida -;;;;;;
82546195;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,38;Emitida -;;;;;;
82546385;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.342,60;Emitida -;;;;;;
82546740;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 491,93;Emitida -;;;;;;
82548539;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 111,38;Emitida -;;;;;;
82550115;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.948,00;Emitida -;;;;;;
82551035;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.319,50;Emitida -;;;;;;
82553277;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.500,00;Emitida -;;;;;;
82555272;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 234,89;Emitida -;;;;;;
82556595;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 238,98;Emitida -;;;;;;
82557058;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 238,96;Emitida -;;;;;;
82558595;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 523,90;Emitida -;;;;;;
82558600;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 656,19;Emitida -;;;;;;
82561180;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 6.060,32;Emitida -;;;;;;
82564682;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 144,47;Emitida -;;;;;;
82564862;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82565523;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 394,48;Emitida -;;;;;;
82565525;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.167,28;Emitida -;;;;;;
82566018;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.101,80;Emitida -;;;;;;
82566073;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.464,00;Emitida -;;;;;;
82566767;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 336,28;Emitida -;;;;;;
82568551;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 110,45;Emitida -;;;;;;
82571912;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 124,71;Emitida -;;;;;;
82571944;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 349,94;Emitida -;;;;;;
82573448;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 195,96;Emitida -;;;;;;
82573876;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 789,98;Emitida -;;;;;;
82574434;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 631,50;Emitida -;;;;;;
82574961;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.191,40;Emitida -;;;;;;
82577255;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 867,62;Emitida -;;;;;;
82577879;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 222,80;Emitida -;;;;;;
82577898;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.560,00;Emitida -;;;;;;
82578365;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 526,24;Emitida -;;;;;;
82578931;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82580315;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 152,15;Emitida -;;;;;;
82582258;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 101,00;Emitida -;;;;;;
82583884;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 179,90;Emitida -;;;;;;
82584025;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82584380;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 117,73;Emitida -;;;;;;
82585824;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.039,43;Emitida -;;;;;;
82588085;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 115,26;Emitida -;;;;;;
82588487;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 265,72;Emitida -;;;;;;
82594830;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 3.332,00;Emitida -;;;;;;
82596451;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 2.316,30;Emitida -;;;;;;
82596933;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 168,17;Emitida -;;;;;;
82597062;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82597459;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 106,59;Emitida -;;;;;;
82598035;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 223,33;Emitida -;;;;;;
82598091;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 555,84;Emitida -;;;;;;
82598162;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 626,28;Emitida -;;;;;;
82598657;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 279,16;Emitida -;;;;;;
82599305;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 181,19;Emitida -;;;;;;
82599746;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 336,50;Emitida -;;;;;;
82600163;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.500,00;Emitida -;;;;;;
82601766;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 659,54;Emitida -;;;;;;
82602771;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 4.440,00;Emitida -;;;;;;
82603300;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.155,00;Emitida -;;;;;;
82603599;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 377,06;Emitida -;;;;;;
82603955;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 243,87;Emitida -;;;;;;
82604319;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 929,37;Emitida -;;;;;;
82604814;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 252,27;Emitida -;;;;;;
82605436;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 189,92;Emitida -;;;;;;
82605599;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 190,80;Emitida -;;;;;;
82606285;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82606660;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 171,84;Emitida -;;;;;;
82607858;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 250,07;Emitida -;;;;;;
82608294;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 666,45;Emitida -;;;;;;
82609720;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 986,34;Emitida -;;;;;;
82611630;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 213,13;Emitida -;;;;;;
82611943;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 462,81;Emitida -;;;;;;
82612918;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 5.000,00;Emitida -;;;;;;
82614371;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.357,34;Emitida -;;;;;;
82616414;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.636,00;Emitida -;;;;;;
82619478;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.664,00;Emitida -;;;;;;
82621886;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 621,35;Emitida -;;;;;;
82622159;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.016,40;Emitida -;;;;;;
82622183;Crédito Enviado;Cartão BMG Master;52127;DOC E;R$ 1.093,40;Cancelada -;;;;;;
82623222;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 131,39;Emitida -;;;;;;
82624489;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.000,00;Emitida -;;;;;;
82625445;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.250,53;Emitida -;;;;;;
82625529;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 317,42;Emitida -;;;;;;
82627502;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82628216;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82630026;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 112,70;Emitida -;;;;;;
82630071;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 221,74;Emitida -;;;;;;
82630581;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 198,55;Emitida -;;;;;;
82632467;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.365,00;Emitida -;;;;;;
82633130;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 207,65;Emitida -;;;;;;
82635149;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 180,64;Emitida -;;;;;;
82635816;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 862,73;Emitida -;;;;;;
82636824;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 106,72;Emitida -;;;;;;
82638438;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 3.753,40;Emitida -;;;;;;
82639060;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.271,90;Emitida -;;;;;;
82639804;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 173,15;Emitida -;;;;;;
82640056;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 157,93;Emitida -;;;;;;
82640553;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 506,32;Emitida -;;;;;;
82640870;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 635,38;Emitida -;;;;;;
82642311;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.680,42;Emitida -;;;;;;
82642969;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.818,60;Emitida -;;;;;;
82643041;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 333,97;Emitida -;;;;;;
82646119;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.165,91;Emitida -;;;;;;
82646828;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 758,18;Emitida -;;;;;;
82647616;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 105,27;Emitida -;;;;;;
82649693;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 500,40;Emitida -;;;;;;
82650422;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 208,81;Emitida -;;;;;;
82650701;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.369,00;Emitida -;;;;;;
82650917;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 104,04;Emitida -;;;;;;
82651419;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 112,94;Emitida -;;;;;;
82652659;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 436,64;Emitida -;;;;;;
82655222;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.232,43;Emitida -;;;;;;
82656566;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 547,17;Emitida -;;;;;;
82656640;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.401,31;Emitida -;;;;;;
82656764;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 331,00;Emitida -;;;;;;
82657635;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.988,00;Emitida -;;;;;;
82658228;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 380,87;Emitida -;;;;;;
82659048;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 126,08;Emitida -;;;;;;
82659536;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 109,12;Emitida -;;;;;;
82659582;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.360,00;Emitida -;;;;;;
82661509;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 5.145,00;Emitida -;;;;;;
82662242;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 901,03;Emitida -;;;;;;
82662358;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82662388;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 277,06;Emitida -;;;;;;
82663818;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 5.874,40;Emitida -;;;;;;
82668060;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 608,99;Emitida -;;;;;;
82679966;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 2.002,00;Emitida -;;;;;;
82681833;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.129,57;Emitida -;;;;;;
82685446;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 753,28;Emitida -;;;;;;
82686409;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 329,62;Emitida -;;;;;;
82687045;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.477,00;Emitida -;;;;;;
82691067;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 102,64;Emitida -;;;;;;
82691236;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 148,33;Emitida -;;;;;;
82692265;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 117,42;Emitida -;;;;;;
82692390;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.752,56;Emitida -;;;;;;
82693907;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 319,59;Emitida -;;;;;;
82694657;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 649,12;Emitida -;;;;;;
82695084;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 109,32;Emitida -;;;;;;
82695330;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.127,27;Emitida -;;;;;;
82695778;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.010,80;Emitida -;;;;;;
82697025;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 549,51;Emitida -;;;;;;
82697125;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 135,02;Emitida -;;;;;;
82701175;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 155,29;Emitida -;;;;;;
82701221;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.093,75;Emitida -;;;;;;
82701316;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 167,37;Emitida -;;;;;;
82701513;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 127,44;Emitida -;;;;;;
82701980;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.227,80;Emitida -;;;;;;
82702962;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 103,21;Emitida -;;;;;;
82705750;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.759,10;Emitida -;;;;;;
82706729;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.175,41;Emitida -;;;;;;
82707752;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 176,46;Emitida -;;;;;;
82708320;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 365,03;Emitida -;;;;;;
82709487;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 368,14;Emitida -;;;;;;
82710199;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.208,00;Emitida -;;;;;;
82711288;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.039,31;Emitida -;;;;;;
82711350;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 138,14;Emitida -;;;;;;
82712496;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 192,35;Emitida -;;;;;;
82712764;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 141,87;Emitida -;;;;;;
82712907;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 101,02;Emitida -;;;;;;
82713273;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 258,66;Emitida -;;;;;;
82713882;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 878,36;Emitida -;;;;;;
82713983;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 880,10;Emitida -;;;;;;
82714932;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 175,30;Emitida -;;;;;;
82715074;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 206,15;Emitida -;;;;;;
82715293;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 159,75;Emitida -;;;;;;
82718734;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 212,69;Emitida -;;;;;;
82719307;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.483,97;Emitida -;;;;;;
82719997;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 564,94;Emitida -;;;;;;
82721278;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 288,41;Emitida -;;;;;;
82722115;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 3.651,90;Emitida -;;;;;;
82722941;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 278,79;Emitida -;;;;;;
82724657;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 2.677,50;Emitida -;;;;;;
82727730;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 130,73;Emitida -;;;;;;
82727760;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 115,48;Emitida -;;;;;;
82731469;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 323,51;Emitida -;;;;;;
82731636;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.319,50;Emitida -;;;;;;
82731830;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.350,00;Emitida -;;;;;;
82731854;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 474,38;Emitida -;;;;;;
82733618;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 596,46;Emitida -;;;;;;
82733789;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 557,75;Emitida -;;;;;;
82733987;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 270,86;Emitida -;;;;;;
82734186;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 3.043,00;Emitida -;;;;;;
82734463;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 302,73;Emitida -;;;;;;
82734868;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.699,01;Emitida -;;;;;;
82734945;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 259,68;Emitida -;;;;;;
82735933;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.559,00;Emitida -;;;;;;
82736102;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 113,53;Emitida -;;;;;;
82736699;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.000,00;Emitida -;;;;;;
82736985;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.445,27;Emitida -;;;;;;
82737408;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 626,40;Emitida -;;;;;;
82738045;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.376,83;Emitida -;;;;;;
82740302;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 416,14;Emitida -;;;;;;
82740438;Crédito Enviado;Saque FGTS;52127;DOC E;R$ 216,79;Cancelada -;;;;;;
82740836;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 143,00;Emitida -;;;;;;
82741671;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 2.464,00;Emitida -;;;;;;
82744518;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 410,00;Emitida -;;;;;;
82747734;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 479,50;Emitida -;;;;;;
82748366;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.317,40;Emitida -;;;;;;
82748431;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 305,88;Emitida -;;;;;;
82748892;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 264,35;Emitida -;;;;;;
82751876;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.092,00;Emitida -;;;;;;
82752554;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.652,00;Emitida -;;;;;;
82753291;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 122,22;Emitida -;;;;;;
82753313;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.253,00;Emitida -;;;;;;
82753527;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 120,94;Emitida -;;;;;;
82753740;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 122,79;Emitida -;;;;;;
82754509;Crédito Enviado;Cartão Benefício INSS;52127;DOC E;R$ 1.089,90;Emitida -;;;;;;
82754618;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 1.137,84;Emitida -;;;;;;
82756619;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 235,49;Emitida -;;;;;;
82757304;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 314,92;Emitida -;;;;;;
82757656;Crédito Enviado;Saque Complementar;52127;DOC E;R$ 400,00;Emitida -;;;;;;
